month,day,hour,temp_out_c,solar_rad_w_m2,rh_out_pct
2,2,7,2.98,0.0,87.1
2,2,8,3.1,0.0,86.8
2,2,9,3.1,2.5,86.2
2,2,10,4.33,72.8,83.3
2,2,11,6.94,200.8,75.7
2,2,12,9.33,330.4,68.1
2,2,13,11.3,426.3,61.7
2,2,14,12.69,472.2,58.2
2,2,15,13.18,445.4,56.6
2,2,16,13.57,381.3,57.8
2,2,17,13.24,273.1,62.2
2,2,18,11.64,133.2,68.7
2,2,19,9.83,21.6,73.4
2,2,20,7.84,0.0,80.1
2,2,21,7.19,0.0,81.4
2,2,22,6.33,0.0,83.9
2,2,23,4.94,0.0,86.7
2,3,0,4.81,0.0,86.2
2,3,1,4.41,0.0,86.3
2,3,2,3.88,0.0,86.9
2,3,3,3.99,0.0,85.9
2,3,4,4.01,0.0,85.2
2,3,5,3.6,0.0,86.8
2,3,6,3.12,0.0,88.9
2,3,7,2.89,0.0,90.1
2,3,8,2.67,0.0,89.6
2,3,9,2.79,2.4,89.0
2,3,10,4.86,82.0,84.8
2,3,11,7.6,206.7,77.8
2,3,12,9.85,341.2,67.7
2,3,13,11.5,422.9,61.1
2,3,14,12.68,468.7,56.8
2,3,15,13.45,466.6,54.6
2,3,16,13.99,395.1,52.2
2,3,17,13.53,283.1,56.4
2,3,18,12.04,149.1,65.3
2,3,19,8.92,26.6,73.3
2,3,20,7.4,0.0,77.6
2,3,21,7.26,0.0,77.9
2,3,22,6.97,0.0,78.1
2,3,23,6.57,0.0,78.7
2,4,0,6.19,0.0,79.9
2,4,1,5.44,0.0,81.9
2,4,2,5.16,0.0,83.1
2,4,3,5.16,0.0,83.4
2,4,4,4.84,0.0,84.2
2,4,5,4.45,0.0,85.9
2,4,6,4.62,0.0,85.4
2,4,7,4.08,0.0,87.2
2,4,8,3.93,0.0,88.3
2,4,9,4.14,2.3,87.8
2,4,10,5.73,63.8,84.2
2,4,11,8.08,178.8,77.6
2,4,12,9.97,283.3,71.8
2,4,13,11.52,359.1,68.3
2,4,14,12.83,406.4,64.7
2,4,15,13.79,428.9,60.6
2,4,16,14.12,351.2,60.6
2,4,17,13.54,239.1,63.5
2,4,18,12.22,135.2,73.3
2,4,19,9.9,24.4,79.4
2,4,20,9.05,0.0,83.3
2,4,21,8.27,0.0,85.8
2,4,22,7.25,0.0,86.4
2,4,23,6.43,0.0,85.0
2,5,0,6.16,0.0,83.0
2,5,1,6.2,0.0,81.9
2,5,2,5.4,0.0,83.3
2,5,3,5.73,0.0,81.4
2,5,4,5.46,0.0,80.2
2,5,5,4.89,0.0,80.6
2,5,6,4.41,0.0,81.1
2,5,7,3.99,0.0,80.4
2,5,8,3.96,0.0,78.6
2,5,9,3.78,3.3,78.8
2,5,10,4.95,70.5,77.3
2,5,11,6.96,192.0,71.1
2,5,12,8.67,295.3,65.0
2,5,13,10.27,381.0,60.3
2,5,14,11.46,423.5,56.7
2,5,15,11.94,409.3,55.4
2,5,16,12.35,342.7,54.4
2,5,17,12.31,262.2,55.4
2,5,18,10.67,135.7,65.5
2,5,19,8.75,27.0,66.6
2,5,20,7.72,0.0,68.2
2,5,21,7.06,0.0,70.0
2,5,22,6.78,0.0,71.8
2,5,23,5.93,0.0,75.3
2,6,0,5.91,0.0,75.6
2,6,1,5.33,0.0,78.4
2,6,2,4.93,0.0,79.9
2,6,3,5.53,0.0,78.4
2,6,4,5.2,0.0,79.1
2,6,5,4.9,0.0,79.9
2,6,6,4.65,0.0,79.6
2,6,7,4.6,0.0,78.5
2,6,8,4.34,0.0,78.9
2,6,9,4.18,3.1,80.4
2,6,10,5.38,66.8,79.0
2,6,11,7.31,173.2,72.0
2,6,12,8.84,285.5,66.8
2,6,13,10.32,393.9,62.2
2,6,14,11.31,425.8,59.4
2,6,15,11.79,414.4,59.4
2,6,16,12.07,340.6,57.8
2,6,17,11.84,255.7,59.6
2,6,18,10.91,138.4,64.2
2,6,19,9.21,27.1,69.2
2,6,20,7.83,0.0,72.1
2,6,21,6.81,0.0,75.0
2,6,22,5.81,0.0,77.5
2,6,23,5.22,0.0,78.5
2,7,0,5.14,0.0,78.0
2,7,1,4.6,0.0,80.2
2,7,2,4.26,0.0,82.6
2,7,3,3.95,0.0,82.2
2,7,4,4.08,0.0,80.2
2,7,5,3.74,0.0,81.4
2,7,6,3.63,0.0,81.9
2,7,7,3.61,0.0,81.0
2,7,8,3.37,0.0,81.0
2,7,9,3.0,3.8,82.8
2,7,10,4.39,79.8,80.6
2,7,11,6.73,204.8,72.7
2,7,12,8.65,338.5,67.3
2,7,13,9.96,396.5,65.2
2,7,14,11.12,449.2,62.6
2,7,15,11.41,413.5,61.0
2,7,16,11.6,333.5,61.4
2,7,17,11.23,224.3,64.4
2,7,18,10.25,133.9,69.5
2,7,19,8.73,26.4,73.9
2,7,20,7.84,0.0,75.9
2,7,21,6.56,0.0,81.1
2,7,22,6.09,0.0,83.1
2,7,23,5.84,0.0,84.7
2,8,0,4.99,0.0,86.2
2,8,1,5.15,0.0,82.7
2,8,2,5.24,0.0,81.2
2,8,3,5.14,0.0,84.1
2,8,4,4.55,0.0,84.6
2,8,5,4.26,0.0,84.7
2,8,6,4.08,0.0,84.4
2,8,7,3.73,0.0,84.6
2,8,8,3.68,0.0,83.7
2,8,9,3.91,4.1,82.8
2,8,10,5.18,65.7,81.7
2,8,11,6.87,171.8,74.7
2,8,12,8.05,251.1,70.6
2,8,13,9.49,360.4,64.7
2,8,14,10.28,378.6,62.4
2,8,15,10.94,379.3,58.6
2,8,16,11.03,329.7,59.0
2,8,17,10.97,266.9,58.1
2,8,18,9.88,146.7,68.1
2,8,19,7.8,33.6,72.6
2,8,20,6.9,0.0,75.6
2,8,21,6.03,0.0,77.9
2,8,22,5.35,0.0,76.2
2,8,23,5.22,0.0,74.3
2,9,0,4.59,0.0,76.5
2,9,1,4.21,0.0,77.4
2,9,2,3.99,0.0,77.9
2,9,3,4.21,0.0,75.4
2,9,4,3.63,0.0,76.2
2,9,5,3.31,0.0,76.4
2,9,6,3.04,0.0,76.3
2,9,7,2.71,0.0,77.6
2,9,8,2.49,0.0,78.8
2,9,9,2.55,5.2,79.9
2,9,10,4.24,85.2,75.8
2,9,11,6.53,204.4,66.7
2,9,12,8.3,312.0,62.0
2,9,13,9.59,372.9,60.5
2,9,14,10.54,405.2,58.7
2,9,15,11.39,412.9,53.9
2,9,16,11.68,366.6,53.7
2,9,17,11.4,262.7,56.4
2,9,18,10.23,140.1,66.8
2,9,19,8.16,31.9,70.6
2,9,20,6.6,0.0,76.8
2,9,21,5.2,0.0,81.4
2,9,22,4.88,0.0,80.9
2,9,23,4.72,0.0,80.7
2,10,0,4.18,0.0,81.8
2,10,1,3.68,0.0,83.0
2,10,2,3.47,0.0,82.9
2,10,3,3.41,0.0,80.3
2,10,4,2.93,0.0,80.3
2,10,5,2.9,0.0,80.0
2,10,6,2.51,0.0,81.5
2,10,7,2.1,0.0,82.6
2,10,8,1.84,0.0,83.9
2,10,9,1.86,5.9,85.5
2,10,10,4.0,85.3,80.6
2,10,11,6.37,208.1,72.2
2,10,12,8.18,308.4,65.9
2,10,13,9.69,394.4,62.1
2,10,14,10.76,399.1,59.0
2,10,15,11.17,394.1,57.2
2,10,16,11.57,326.9,56.7
2,10,17,11.25,241.5,58.3
2,10,18,9.75,135.5,66.5
2,10,19,7.6,32.0,72.9
2,10,20,6.41,0.0,77.6
2,10,21,5.63,0.0,79.6
2,10,22,5.54,0.0,80.0
2,10,23,5.04,0.0,81.2
2,11,0,4.61,0.0,83.0
2,11,1,3.98,0.0,85.6
2,11,2,3.99,0.0,85.6
2,11,3,3.85,0.0,86.1
2,11,4,4.02,0.0,85.4
2,11,5,3.41,0.0,87.2
2,11,6,3.03,0.0,88.3
2,11,7,2.81,0.0,88.2
2,11,8,2.76,0.0,86.6
2,11,9,3.19,6.3,84.7
2,11,10,5.05,91.8,80.2
2,11,11,7.27,214.2,71.3
2,11,12,8.98,308.8,64.6
2,11,13,10.48,395.2,59.1
2,11,14,11.48,432.9,56.4
2,11,15,12.22,415.3,52.2
2,11,16,12.42,361.2,53.2
2,11,17,11.8,256.9,56.2
2,11,18,10.81,142.1,59.6
2,11,19,9.04,34.8,66.7
2,11,20,7.44,0.0,71.8
2,11,21,6.46,0.0,73.5
2,11,22,5.55,0.0,76.4
2,11,23,5.47,0.0,75.6
2,12,0,4.69,0.0,77.6
2,12,1,4.12,0.0,79.8
2,12,2,3.73,0.0,81.1
2,12,3,4.16,0.0,80.3
2,12,4,3.42,0.0,81.5
2,12,5,3.2,0.0,82.3
2,12,6,2.63,0.0,82.2
2,12,7,2.72,0.0,80.2
2,12,8,1.98,0.0,82.7
2,12,9,2.12,7.8,82.9
2,12,10,4.14,103.0,75.2
2,12,11,6.38,234.7,67.3
2,12,12,7.95,330.9,60.4
2,12,13,9.21,417.2,55.9
2,12,14,10.06,447.1,52.3
2,12,15,10.82,436.0,51.9
2,12,16,10.95,376.3,51.1
2,12,17,10.7,277.4,52.9
2,12,18,9.46,152.8,61.3
2,12,19,7.62,39.0,65.4
2,12,20,6.69,0.0,68.9
2,12,21,5.32,0.0,74.6
2,12,22,4.73,0.0,76.0
2,12,23,3.84,0.0,78.5
2,13,0,3.89,0.0,77.9
2,13,1,4.14,0.0,77.5
2,13,2,3.96,0.0,77.9
2,13,3,3.78,0.0,77.8
2,13,4,3.78,0.0,78.1
2,13,5,3.69,0.0,78.0
2,13,6,3.14,0.0,78.7
2,13,7,2.91,0.0,78.7
2,13,8,2.8,0.0,78.0
2,13,9,2.72,7.0,78.2
2,13,10,4.26,85.7,75.3
2,13,11,6.18,203.4,69.6
2,13,12,7.67,305.4,65.3
2,13,13,8.71,361.1,61.8
2,13,14,9.52,388.3,59.1
2,13,15,9.32,384.3,59.7
2,13,16,9.65,334.7,58.7
2,13,17,9.53,241.9,59.0
2,13,18,8.88,130.2,66.4
2,13,19,7.29,35.4,71.2
2,13,20,5.76,0.0,75.5
2,13,21,4.61,0.0,79.9
2,13,22,4.14,0.0,80.9
2,13,23,3.49,0.0,82.7
2,14,0,3.26,0.0,84.2
2,14,1,3.24,0.0,83.3
2,14,2,2.6,0.0,84.7
2,14,3,2.63,0.0,83.4
2,14,4,2.6,0.0,82.6
2,14,5,2.23,0.0,84.1
2,14,6,1.99,0.0,84.6
2,14,7,1.49,0.0,85.8
2,14,8,1.34,0.0,86.1
2,14,9,2.02,8.3,85.6
2,14,10,3.89,91.6,81.4
2,14,11,6.15,233.4,72.8
2,14,12,7.69,359.7,66.3
2,14,13,8.99,457.1,62.8
2,14,14,9.93,477.7,60.2
2,14,15,10.38,478.6,57.9
2,14,16,10.62,415.5,57.4
2,14,17,10.22,307.6,58.7
2,14,18,9.15,172.9,65.3
2,14,19,6.99,45.5,72.3
2,14,20,5.97,0.0,74.0
2,14,21,5.18,0.0,75.8
2,14,22,4.63,0.0,77.3
2,14,23,3.89,0.0,79.5
2,15,0,3.46,0.0,80.6
2,15,1,3.32,0.0,80.4
2,15,2,3.07,0.0,81.4
2,15,3,3.63,0.0,79.1
2,15,4,2.82,0.0,82.2
2,15,5,2.1,0.0,83.3
2,15,6,1.97,0.0,81.8
2,15,7,1.69,0.0,80.5
2,15,8,1.43,0.0,80.7
2,15,9,2.15,9.8,79.6
2,15,10,4.43,109.9,75.0
2,15,11,6.62,254.6,67.6
2,15,12,8.35,386.0,61.4
2,15,13,9.82,482.9,56.5
2,15,14,10.97,525.1,51.9
2,15,15,11.3,505.4,52.7
2,15,16,11.83,432.9,51.1
2,15,17,11.45,302.2,53.6
2,15,18,10.3,170.2,63.4
2,15,19,8.36,44.7,66.4
2,15,20,6.49,0.0,71.2
2,15,21,5.88,0.0,72.0
2,15,22,5.38,0.0,73.1
2,15,23,5.1,0.0,72.4
2,16,0,4.95,0.0,73.1
2,16,1,4.06,0.0,75.6
2,16,2,3.81,0.0,76.1
2,16,3,3.26,0.0,79.4
2,16,4,3.7,0.0,78.1
2,16,5,3.01,0.0,80.7
2,16,6,3.0,0.0,80.4
2,16,7,2.88,0.0,80.2
2,16,8,2.16,0.0,83.0
2,16,9,2.34,11.6,83.9
2,16,10,4.64,111.9,78.7
2,16,11,6.89,249.3,69.6
2,16,12,8.74,382.6,62.7
2,16,13,10.3,495.7,57.6
2,16,14,11.47,531.5,54.9
2,16,15,11.78,524.4,53.9
2,16,16,12.16,446.9,55.0
2,16,17,12.11,340.8,55.2
2,16,18,11.22,200.8,62.7
2,16,19,8.89,56.6,68.3
2,16,20,6.81,0.0,77.0
2,16,21,5.98,0.0,78.4
2,16,22,5.24,0.0,81.2
2,16,23,5.05,0.0,81.6
2,17,0,4.48,0.0,84.5
2,17,1,4.05,0.0,86.7
2,17,2,3.76,0.0,86.9
2,17,3,3.4,0.0,88.8
2,17,4,3.2,0.0,89.0
2,17,5,3.35,0.0,87.9
2,17,6,3.23,0.0,86.8
2,17,7,2.95,0.0,87.7
2,17,8,2.64,0.0,88.4
2,17,9,2.91,12.4,88.6
2,17,10,4.96,113.0,83.1
2,17,11,6.98,244.9,77.1
2,17,12,8.76,370.0,70.5
2,17,13,10.36,468.1,63.7
2,17,14,11.52,510.3,60.0
2,17,15,12.07,509.8,56.4
2,17,16,12.71,449.8,54.6
2,17,17,12.66,346.5,55.9
2,17,18,11.47,201.7,66.0
2,17,19,9.49,55.6,69.3
2,17,20,7.77,0.0,74.6
2,17,21,6.26,0.0,80.8
2,17,22,5.54,0.0,84.1
2,17,23,5.28,0.0,84.7
2,18,0,4.31,0.0,87.5
2,18,1,4.16,0.0,88.8
2,18,2,3.97,0.0,89.5
2,18,3,3.69,0.0,92.1
2,18,4,3.8,0.0,91.3
2,18,5,3.56,0.0,90.5
2,18,6,2.99,0.0,90.8
2,18,7,2.69,0.0,91.6
2,18,8,2.53,0.0,92.0
2,18,9,2.85,13.7,90.5
2,18,10,5.0,119.6,84.8
2,18,11,7.24,253.1,74.9
2,18,12,9.18,385.0,66.9
2,18,13,11.03,489.1,60.0
2,18,14,12.59,557.6,53.4
2,18,15,13.67,564.8,45.3
2,18,16,14.25,494.5,45.0
2,18,17,14.08,353.0,46.6
2,18,18,12.96,208.0,54.7
2,18,19,10.15,59.6,63.9
2,18,20,7.59,0.0,72.8
2,18,21,6.36,0.0,75.4
2,18,22,6.04,0.0,75.1
2,18,23,5.53,0.0,75.4
2,19,0,4.4,0.0,79.1
2,19,1,4.4,0.0,78.5
2,19,2,3.76,0.0,81.5
2,19,3,4.08,0.0,79.6
2,19,4,4.02,0.0,80.3
2,19,5,3.35,0.0,82.8
2,19,6,3.29,0.0,83.9
2,19,7,3.37,0.0,82.4
2,19,8,3.48,0.0,80.6
2,19,9,3.92,15.1,79.2
2,19,10,5.89,125.9,75.6
2,19,11,8.29,261.4,67.8
2,19,12,10.23,395.4,61.6
2,19,13,11.75,478.7,57.9
2,19,14,12.87,496.6,56.5
2,19,15,13.62,482.6,53.0
2,19,16,14.06,416.3,53.7
2,19,17,13.9,330.2,57.5
2,19,18,12.79,198.7,64.3
2,19,19,9.69,59.8,73.1
2,19,20,7.48,0.0,80.3
2,19,21,6.44,0.0,82.6
2,19,22,6.17,0.0,82.9
2,19,23,6.04,0.0,83.1
2,20,0,5.92,0.0,83.8
2,20,1,5.69,0.0,85.0
2,20,2,5.53,0.0,85.7
2,20,3,5.42,0.0,84.5
2,20,4,4.81,0.0,86.2
2,20,5,5.2,0.0,84.3
2,20,6,4.92,0.0,85.1
2,20,7,4.83,0.0,86.0
2,20,8,4.67,0.0,86.2
2,20,9,4.55,13.2,87.8
2,20,10,6.34,100.9,83.9
2,20,11,8.44,209.0,77.4
2,20,12,10.23,326.5,70.4
2,20,13,11.45,389.9,66.0
2,20,14,12.46,445.1,60.1
2,20,15,13.0,428.1,58.8
2,20,16,13.18,375.0,58.1
2,20,17,12.83,289.8,60.2
2,20,18,11.53,162.7,69.3
2,20,19,9.83,49.2,72.8
2,20,20,8.99,0.0,75.0
2,20,21,8.04,0.0,76.4
2,20,22,7.42,0.0,77.4
2,20,23,6.66,0.0,78.2
2,21,0,5.78,0.0,80.8
2,21,1,5.27,0.0,82.0
2,21,2,5.26,0.0,81.5
2,21,3,5.36,0.0,78.5
2,21,4,5.23,0.0,79.2
2,21,5,4.66,0.0,80.3
2,21,6,4.14,0.0,82.0
2,21,7,3.67,0.0,83.5
2,21,8,3.81,0.0,82.3
2,21,9,4.1,16.7,83.3
2,21,10,6.2,128.9,81.3
2,21,11,8.69,276.2,71.9
2,21,12,10.47,397.9,65.2
2,21,13,11.92,489.4,60.3
2,21,14,13.0,523.8,57.4
2,21,15,13.88,504.9,52.7
2,21,16,14.21,440.0,51.7
2,21,17,13.98,330.3,53.1
2,21,18,13.19,200.3,60.0
2,21,19,11.95,63.5,62.5
2,21,20,9.78,0.6,72.4
2,21,21,7.9,0.0,79.6
2,21,22,7.26,0.0,80.7
2,21,23,6.44,0.0,83.7
2,22,0,6.15,0.0,84.3
2,22,1,5.68,0.0,85.9
2,22,2,5.52,0.0,85.8
2,22,3,5.27,0.0,83.2
2,22,4,5.37,0.0,84.2
2,22,5,4.96,0.0,86.0
2,22,6,5.08,0.0,84.4
2,22,7,4.6,0.0,85.8
2,22,8,4.41,0.0,85.0
2,22,9,4.73,17.8,87.1
2,22,10,6.97,115.3,80.9
2,22,11,9.04,241.3,74.4
2,22,12,10.89,373.2,67.1
2,22,13,12.43,457.1,61.2
2,22,14,13.47,489.2,59.1
2,22,15,14.11,465.4,55.7
2,22,16,14.42,399.2,55.1
2,22,17,13.87,287.3,61.0
2,22,18,13.03,168.8,67.1
2,22,19,11.35,52.5,71.9
2,22,20,9.15,0.7,80.2
2,22,21,8.12,0.0,83.3
2,22,22,7.19,0.0,85.1
2,22,23,6.22,0.0,88.2
2,23,0,6.12,0.0,88.2
2,23,1,6.31,0.0,86.7
2,23,2,6.37,0.0,85.9
2,23,3,6.79,0.0,84.6
2,23,4,6.19,0.0,87.5
2,23,5,6.11,0.0,87.7
2,23,6,5.95,0.0,87.4
2,23,7,5.59,0.0,86.1
2,23,8,5.22,0.0,86.8
2,23,9,5.33,15.8,87.5
2,23,10,6.92,104.9,83.2
2,23,11,8.93,221.4,75.9
2,23,12,10.57,332.9,70.0
2,23,13,11.95,399.0,65.6
2,23,14,13.2,467.9,62.1
2,23,15,13.71,461.9,59.9
2,23,16,14.14,384.5,59.0
2,23,17,13.98,283.9,59.9
2,23,18,13.23,179.4,64.9
2,23,19,11.61,60.6,68.9
2,23,20,9.17,0.8,78.3
2,23,21,8.52,0.0,80.7
2,23,22,8.05,0.0,81.5
2,23,23,7.5,0.0,84.1
2,24,0,7.16,0.0,84.4
2,24,1,7.21,0.0,83.3
2,24,2,6.72,0.0,83.3
2,24,3,7.17,0.0,81.9
2,24,4,7.02,0.0,81.0
2,24,5,6.61,0.0,81.9
2,24,6,6.09,0.0,83.8
2,24,7,5.91,0.0,84.9
2,24,8,5.61,0.0,84.8
2,24,9,6.15,19.2,82.2
2,24,10,7.86,115.5,77.4
2,24,11,9.73,231.7,71.9
2,24,12,11.43,350.6,65.8
2,24,13,12.91,448.4,60.1
2,24,14,13.82,445.5,57.3
2,24,15,14.43,436.3,54.4
2,24,16,14.69,409.5,55.2
2,24,17,14.34,305.9,57.4
2,24,18,12.87,188.8,66.9
2,24,19,10.64,63.9,73.9
2,24,20,8.45,0.9,81.9
2,24,21,7.51,0.0,84.3
2,24,22,7.69,0.0,83.9
2,24,23,6.9,0.0,85.4
2,25,0,6.95,0.0,84.5
2,25,1,6.55,0.0,85.8
2,25,2,5.63,0.0,87.6
2,25,3,5.63,0.0,86.6
2,25,4,5.19,0.0,86.3
2,25,5,5.08,0.0,85.5
2,25,6,5.09,0.0,83.5
2,25,7,4.99,0.0,82.2
2,25,8,4.93,0.0,81.4
2,25,9,4.89,20.1,83.4
2,25,10,6.96,114.1,77.5
2,25,11,8.56,229.0,72.1
2,25,12,9.88,312.5,68.6
2,25,13,11.53,440.7,63.9
2,25,14,12.48,453.2,62.0
2,25,15,12.63,417.3,61.7
2,25,16,12.86,356.3,61.1
2,25,17,12.54,277.0,63.5
2,25,18,11.72,155.4,68.5
2,25,19,9.77,58.8,77.0
2,25,20,8.17,1.0,83.1
2,25,21,7.59,0.0,85.9
2,25,22,6.79,0.0,88.8
2,25,23,6.56,0.0,89.2
2,26,0,6.4,0.0,89.6
2,26,1,5.9,0.0,90.8
2,26,2,5.74,0.0,90.6
2,26,3,5.8,0.0,89.4
2,26,4,5.34,0.0,91.0
2,26,5,5.22,0.0,91.5
2,26,6,5.09,0.0,91.1
2,26,7,4.71,0.0,91.2
2,26,8,4.77,0.0,89.9
2,26,9,5.28,19.7,91.0
2,26,10,7.23,107.0,87.1
2,26,11,8.86,193.7,81.1
2,26,12,10.4,298.0,76.4
2,26,13,11.81,417.0,71.6
2,26,14,12.78,455.8,68.1
2,26,15,13.62,465.4,62.7
2,26,16,13.7,403.9,63.4
2,26,17,13.53,296.8,64.1
2,26,18,12.65,169.4,72.3
2,26,19,11.32,57.3,75.4
2,26,20,9.76,1.3,81.4
2,26,21,8.61,0.0,86.1
2,26,22,8.31,0.0,85.6
2,26,23,7.99,0.0,84.6
2,27,0,7.6,0.0,83.5
2,27,1,7.4,0.0,82.9
2,27,2,6.77,0.0,85.3
2,27,3,6.9,0.0,85.2
2,27,4,6.39,0.0,87.4
2,27,5,6.53,0.0,86.9
2,27,6,6.71,0.0,86.2
2,27,7,6.55,0.0,85.7
2,27,8,6.35,0.0,85.8
2,27,9,6.51,24.8,87.0
2,27,10,8.37,129.6,83.3
2,27,11,10.18,262.6,76.3
2,27,12,11.57,401.5,71.7
2,27,13,12.85,496.9,64.1
2,27,14,13.69,512.7,60.8
2,27,15,14.23,480.0,57.9
2,27,16,14.64,436.1,56.4
2,27,17,14.43,316.2,58.8
2,27,18,13.71,198.1,64.2
2,27,19,11.31,67.4,74.3
2,27,20,9.58,1.7,79.4
2,27,21,8.71,0.0,81.9
2,27,22,8.08,0.0,83.3
2,27,23,7.69,0.0,84.3
2,28,0,7.29,0.0,85.4
2,28,1,6.97,0.0,86.6
2,28,2,6.63,0.0,87.5
2,28,3,6.61,0.0,87.4
2,28,4,6.28,0.0,89.5
2,28,5,6.1,0.0,88.7
2,28,6,5.92,0.0,87.6
2,28,7,5.81,0.0,86.8
2,28,8,5.62,0.0,87.1
2,28,9,6.11,24.4,86.5
2,28,10,7.73,126.7,83.0
2,28,11,9.31,239.6,75.7
2,28,12,10.94,355.7,67.7
2,28,13,12.3,454.9,62.6
2,28,14,13.22,495.4,59.3
2,28,15,13.44,475.8,59.1
2,28,16,13.63,412.8,58.8
2,28,17,13.21,298.8,61.9
2,28,18,12.46,178.3,67.4
2,28,19,10.47,66.7,76.6
2,28,20,9.02,2.0,81.9
2,28,21,7.82,0.0,85.3
2,28,22,7.44,0.0,84.5
2,28,23,7.3,0.0,83.1
2,29,0,9.07,0.0,81.67
2,29,1,9.1,0.0,80.0
2,29,2,9.5,0.0,77.0
2,29,3,9.87,0.0,74.0
2,29,4,9.83,0.0,76.33
2,29,5,9.63,0.0,76.67
2,29,6,9.43,0.0,77.33
2,29,7,9.23,0.0,77.33
2,29,8,8.97,0.0,78.33
2,29,9,9.3,19.33,78.67
2,29,10,10.77,115.33,76.33
2,29,11,11.9,227.0,72.33
2,29,12,13.27,364.0,66.33
2,29,13,14.47,450.33,59.33
2,29,14,15.3,465.67,55.67
2,29,15,15.4,456.67,54.33
2,29,16,15.23,379.67,57.33
2,29,17,14.9,292.67,60.67
2,29,18,14.37,166.67,64.0
2,29,19,12.57,52.0,74.33
2,29,20,11.37,1.67,77.67
2,29,21,10.53,0.0,82.33
2,29,22,9.73,0.0,86.67
2,29,23,9.8,0.0,84.67
3,1,0,7.08,0.0,84.0
3,1,1,7.04,0.0,84.5
3,1,2,6.55,0.0,85.9
3,1,3,6.68,0.0,85.3
3,1,4,6.52,0.0,85.7
3,1,5,6.35,0.0,85.6
3,1,6,5.93,0.0,87.2
3,1,7,5.75,0.0,86.7
3,1,8,5.21,0.0,88.6
3,1,9,5.97,23.6,88.5
3,1,10,7.59,116.0,82.2
3,1,11,9.15,226.0,76.4
3,1,12,10.54,317.4,71.5
3,1,13,11.85,398.6,67.5
3,1,14,12.82,438.0,63.9
3,1,15,12.83,420.9,62.7
3,1,16,13.14,361.5,62.0
3,1,17,12.94,281.4,63.9
3,1,18,12.38,182.5,65.7
3,1,19,10.63,66.1,73.9
3,1,20,9.08,2.3,80.0
3,1,21,8.46,0.0,81.3
3,1,22,8.24,0.0,80.6
3,1,23,8.19,0.0,79.9
3,2,0,8.03,0.0,78.9
3,2,1,7.32,0.0,81.1
3,2,2,7.14,0.0,82.0
3,2,3,6.58,0.0,84.7
3,2,4,6.27,0.0,85.5
3,2,5,6.14,0.0,84.8
3,2,6,5.75,0.0,85.6
3,2,7,5.6,0.0,86.4
3,2,8,5.13,0.0,88.3
3,2,9,5.48,31.2,88.3
3,2,10,7.48,142.3,82.1
3,2,11,9.41,280.9,73.2
3,2,12,11.24,416.0,64.3
3,2,13,12.56,496.0,59.2
3,2,14,13.64,520.5,56.0
3,2,15,14.61,524.9,51.6
3,2,16,14.85,449.3,50.8
3,2,17,14.59,348.9,51.7
3,2,18,13.78,213.4,57.6
3,2,19,11.9,79.8,65.6
3,2,20,9.63,3.2,74.0
3,2,21,7.9,0.0,80.9
3,2,22,7.8,0.0,78.9
3,2,23,7.58,0.0,78.0
3,3,0,7.04,0.0,78.8
3,3,1,6.68,0.0,80.3
3,3,2,6.15,0.0,82.5
3,3,3,5.99,0.0,82.3
3,3,4,5.73,0.0,82.5
3,3,5,5.27,0.0,84.2
3,3,6,5.55,0.0,82.8
3,3,7,5.09,0.0,83.3
3,3,8,4.9,0.0,84.3
3,3,9,5.56,39.4,84.4
3,3,10,8.18,169.0,77.7
3,3,11,10.62,320.7,68.0
3,3,12,12.76,461.0,59.5
3,3,13,14.35,564.8,53.4
3,3,14,15.33,603.3,49.4
3,3,15,16.01,600.1,45.3
3,3,16,16.24,531.0,44.6
3,3,17,15.89,409.5,46.9
3,3,18,14.92,248.3,54.5
3,3,19,12.92,88.5,62.6
3,3,20,10.74,3.9,69.3
3,3,21,8.84,0.0,77.2
3,3,22,8.13,0.0,79.2
3,3,23,8.21,0.0,77.9
3,4,0,7.08,0.0,81.6
3,4,1,6.67,0.0,84.2
3,4,2,6.44,0.0,85.8
3,4,3,6.92,0.0,84.7
3,4,4,6.5,0.0,85.4
3,4,5,6.32,0.0,85.3
3,4,6,6.11,0.0,83.7
3,4,7,5.72,0.0,84.1
3,4,8,5.79,0.0,83.5
3,4,9,6.48,39.5,84.7
3,4,10,8.7,169.8,79.0
3,4,11,10.79,311.8,71.1
3,4,12,12.4,438.1,64.3
3,4,13,13.55,507.2,60.5
3,4,14,14.64,572.9,57.9
3,4,15,15.36,543.9,52.3
3,4,16,15.51,488.2,51.8
3,4,17,15.21,366.4,53.1
3,4,18,14.34,229.7,58.3
3,4,19,12.13,89.2,70.6
3,4,20,10.3,3.8,78.1
3,4,21,9.17,0.0,83.0
3,4,22,8.63,0.0,84.3
3,4,23,8.2,0.0,84.9
3,5,0,7.77,0.0,85.9
3,5,1,7.62,0.0,86.4
3,5,2,7.25,0.0,88.4
3,5,3,7.22,0.0,88.7
3,5,4,6.87,0.0,90.4
3,5,5,6.49,0.0,91.2
3,5,6,6.4,0.0,91.0
3,5,7,6.09,0.0,91.2
3,5,8,6.0,0.0,91.2
3,5,9,6.42,34.0,90.7
3,5,10,8.17,141.1,85.4
3,5,11,9.91,250.3,77.0
3,5,12,11.26,344.7,69.7
3,5,13,12.35,410.3,65.6
